filename	event_labels
5793zhrytks	playing_volleyball,clapping,cheering,speech
59Xef4GPClc	cheering,playing_ping-pong
59svx6RTX6E	chainsaw
59xcK5ajZI0	playing_ping-pong,speech
5AP4M7PJGx0	laughter,horse,speech
5C89eGAf9eE	playing_badminton,speech
5DpnGFxWZyo	playing_volleyball,clapping,cheering
5E90ZAyYmDU	laughter,cheering,speech
5EuBcQr-alc	playing_volleyball,cheering,speech
5Fppoe0xrCc	playing_badminton,clapping,speech
5GNUTfCRLII	frisbee,car,speech
5Hi6MMql06Q	clapping,cheering,playing_baseball,speech
5HkTArPiX8E	chainsaw
5InInoTzcMQ	singing,speech,cheering,playing_baseball,drum
5Iu-ahHr048	playing_badminton,speech
5K2bUarxMSo	chainsaw
5KNnaz7yGGk	clapping,cheering,playing_ping-pong
5KPs8zKLKtA	laughter,cheering,playing_baseball,speech
5K_c4LG7CEE	cry
5LjQauipkt8	cheering,singing,dance
5Lmjq9Drcok	playing_volleyball,cheering,alarm
5Mp6W7cYzRY	playing_badminton,clapping,cheering
5NmIav-DttI	laughter,cheering,playing_tennis,speech
5OGUvwQxWtw	helicopter,speech
5OWCQl64pXc	chainsaw
5PTIdvTDCgY	playing_ping-pong,cheering,speech
5PWd8RM5fds	clapping,playing_basketball,speech
5Qu9H0jTw_8	piano,singing
5RGmxhkjnqI	playing_volleyball,cheering,alarm
5TFRPUlOnVE	clapping,cheering,playing_ping-pong
5Tjiz0rkQz0	speech,playing_ping-pong
5URi2MBQ6WE	singing,alarm,speech
5USHgdkRwkA	fixed-wing_aircraft
5UplwxjzZkA	fixed-wing_aircraft,speech
5UwANpsCl0I	playing_ping-pong
5VKB2lB2BE4	singing,car,dance,laughter,banjo,guitar
5WRJXjKO8Ls	helicopter,car,speech,car_alarm,laughter
5XUvXpg8yOE	playing_soccer,cheering,speech
5YnChJFwYRQ	clapping,cheering,playing_baseball,speech
5YsdlM3Stjo	horse,speech
5ZiCd0TEIN8	shofar
5_PXO4OQRGw	frisbee,piano,dog,drum
5_Sf_gEfTcc	car,fixed-wing_aircraft,speech
5a_LPLNtBQs	chainsaw
5avkkKA7lt4	clapping,cheering,playing_ping-pong
5bM3Syf1KN0	chainsaw
5d0TnzxTgKM	chainsaw
5dDjJLdQ6Jo	cat,dog,speech
5dQEPN2HJlQ	clapping,singing,cheering
5dmQwHn3xFU	frisbee,clapping,cheering,speech
5eeeaEObtCA	laughter,speech,playing_ping-pong
5fJoZQ0_MUw	singing,drum,guitar,dance
5fKWiCTFZgk	cry,speech
5hL1uGb4sas	car_alarm,car,speech
5iL201ao6fI	cat,speech,playing_ping-pong
5j6j4NJkUXA	horse
5jALTAeHLbQ	car,fixed-wing_aircraft,speech
5jlV3DkSZoQ	fixed-wing_aircraft
5mhO6v3lV8U	chainsaw,speech
5n30m85UFic	speech,laughter,alarm,playing_soccer,cheering,clapping
5nG4DtmgXKk	chicken_rooster
5nZu6QpfG0g	helicopter
5nuaIMKs6fE	rodents
5o3hvMsRSp8	chicken_rooster
5oTTHnVmBpc	clapping,horse,cheering,speech
5onjQeXfwUE	banjo,dance,speech
5p5iZEJ1lv8	singing,speech,dance,cheering,playing_baseball,drum
5r0KoCRQZ4U	chicken_rooster,dog
5rTvRGbI7LA	chicken_rooster,speech
5rd_WwD_aOQ	frisbee,singing,piano,guitar,drum,playing_basketball
5rhXcyUqjLY	chicken_rooster
5rhkV2qggGc	fixed-wing_aircraft,speech
5rm-H4EO8D0	rodents,speech
5sYk-7v74C8	singing,car,piano,bicycle,drum
5ssPXWs8vg8	chicken_rooster
5tVUZcDC_Ss	playing_tennis
5vKbho9B_GA	chicken_rooster
5vRkQ48mtPA	frisbee,piano,dog,singing
5w0d4JPdzr8	playing_volleyball,speech,singing,drum
5wFkd5o1uj4	singing,cello,clapping,cheering,drum
5wIK1otb-2E	playing_tennis
5wK2QSF1TqE	piano,speech,bicycle,drum
5wSBsaL4t-4	chicken_rooster
5wZT7mokZU8	rodents
5xklhqtPZho	alarm
5xtqkdUejcs	chicken_rooster,speech
5y55yGWlutQ	speech,playing_ping-pong
5yJ6L5GszsM	chicken_rooster
5yihxU9cg9s	playing_badminton,speech
5zLblkp2yOQ	playing_basketball,speech
5zYoE0OzoBU	clapping,playing_basketball,speech
6-DAiSEzRA4	chainsaw
6-Lmux2v2g4	chicken_rooster
605mGLVreVg	piano,playing_basketball
60CDw73x8Kg	playing_badminton,speech
60Dla4vjaps	clapping,playing_basketball,speech
610TuLNPepE	chainsaw
613nU6austA	playing_volleyball,cheering
61sZ_Cmnqog	chicken_rooster,dog,speech
62EvJmkO77E	rodents
63LdjAAFq1U	singing
63OzQd1VroA	clapping,playing_basketball,speech
64Ki_tNwxkw	singing,dance
64hJB1Q419I	singing
65AzbQEMs-o	chicken_rooster
669Fk7afszw	banjo
66yIJ2EC1Tc	chicken_rooster
67-6r0Lc0Vs	fixed-wing_aircraft
68IDuqCz2jA	laughter,cat
69X7tP6p7E0	cheering,playing_basketball,speech
6AVJ-Ngz2Z4	frisbee,dog,car,speech
6B4IVcCuIZE	fixed-wing_aircraft,speech
6BzTUuIG7qw	alarm
6CIYx-DBRx0	clapping,playing_basketball,speech
6D-omy9GPRg	playing_basketball,speech
6DU23OQRE1A	laughter,horse,speech
6E3ZOl-wlB0	singing,car,speech,laughter,banjo,bicycle
6EV1FMcNbxw	guitar
6EiB2oiKU18	cello,violin
6HNccHZPKv8	playing_basketball,speech
6I0gX_r7N5Q	car,bicycle,accordion
6IBYph9y--w	speech,clapping,playing_ping-pong
6IHDKTiGoSg	clapping,playing_basketball,speech
6IOiyyPnAKQ	laughter,cat,speech
6JJXIW5j6-I	bicycle,guitar
6JSG4mGEDO0	playing_tennis
6LCenarr89k	clapping,playing_basketball,speech
6Ld_zGk4m8g	cat,dog
6MBV8lTyBss	fixed-wing_aircraft
6NqS3vYvf6Q	horse,speech
6OSLFLKDevI	guitar,cheering,singing,drum
6OTA6KVW9-A	clapping,playing_basketball,speech
6OpgWMqyyd8	speech,playing_ping-pong
6SBuAG6oL5k	playing_badminton,cheering,violin,speech
6TK5RTfpzlg	laughter,speech
6UIoEOTZmR8	laughter,clapping,dance,playing_ping-pong
6UZUdrWf9fA	car_alarm,speech
6WDNmf8ljgc	laughter,clapping,playing_baseball,speech
6Yv8NkFdGqs	cry
6YzGOq42zLk	piano,singing
6Z1eAbekeLg	chainsaw
6ZKRLMhDkP0	piano,clapping,violin,cheering
6ZjdUiJjXEk	clapping,playing_basketball,speech
6aMxQCx0-wI	playing_basketball,speech
6aYfccsgIjk	dog,cry
6alqHlV7MTY	singing,piano,cheering,playing_baseball,drum
6cGphtwSpRo	cry
6cRmNYOvCiU	alarm
6cp2Ul7Fltc	fixed-wing_aircraft
6cwNiFIIsA4	frisbee,clapping,dog,speech
6dIp4kd2Rbw	fixed-wing_aircraft
6d_RTzFfQUE	playing_tennis
6dtatA6Jj2o	singing,cheering
6eUbFs4mBXs	frisbee,dog,speech
6f3zCgnv-t8	laughter,frisbee,cheering,speech
6gC-UfM4t98	helicopter,speech
6gLbCktiyAM	chainsaw,speech
6hiv5QbKUWM	singing,car,speech,laughter,playing_tennis,cheering,drum
6hpNFfjpFHU	playing_tennis
6i_AzhlE5R0	chainsaw
6juv8ca7fyE	laughter,speech,playing_ping-pong
6k4lcF9IGUk	singing,playing_basketball
6kPSAfweKwU	dog,rodents,speech
6mY0HlGQBfs	cheering,car
6nBf0wHORiU	fixed-wing_aircraft,speech
6nakxDQFBlI	helicopter,fixed-wing_aircraft,speech
6ogfGOdMc-s	playing_volleyball,speech,piano,cheering,clapping,drum
6oszWBRTCzA	playing_badminton,speech
6pY2zz2_CCU	cat,singing,speech
6pfjaU9GpDo	playing_basketball,speech
6r9JaJNZ0R8	piano,clapping,violin
6tXDLR1HA88	clapping,playing_basketball,speech
6w4l_n6EtSs	rodents,speech
6xMGgvQPTbM	frisbee,dog
6yOgrJVl0RY	speech,piano,dog,clapping,cheering
6zTc2hD2npA	clapping,cello,violin,drum
70Sd8h3XXvU	fixed-wing_aircraft,speech
7115B9a416M	accordion
713oD5dC1rY	clapping,cheering,guitar,drum
71veX4kAgNc	helicopter,speech
72F30o9V8v0	horse,speech
72jSP7GAuYs	playing_badminton,speech
72nBbhaWCkk	speech,piano,cheering,playing_baseball,drum
73KjGH7jcMI	clapping,singing,cheering,dance
73mc7oBhaYI	singing,guitar
74rZ_mljj18	clapping,playing_basketball,speech
75lKfFML-Uc	guitar,accordion
76S5Xg3Jxlc	playing_volleyball,speech,clapping,cheering,drum
76UZQRJq028	playing_tennis,speech
78zFFPH4sZk	clapping,cheering,playing_baseball,speech
7B9BmsA18mA	laughter,singing,cry,speech
7Cey4yVxuSk	playing_badminton,clapping,cheering
7CoLnTZn774	chainsaw
7CtMrf4TVkI	chicken_rooster,car,speech
7DJgHwseiDI	clapping,playing_tennis,cheering,speech
7D_0HDnGmWQ	clapping,playing_basketball,speech
7FyAsrrh4lk	fixed-wing_aircraft,speech
7GfX68q7mcs	playing_badminton,cheering
7H8bjTxpvbw	playing_badminton
7IOd1YfXlOA	laughter,car,speech
7KcB_dcPX98	playing_badminton,speech
7LrWGGJFEJo	car_alarm,bicycle,car
7MAADmeogHo	bicycle,speech
7O9QOiAX7sE	frisbee,dog
7OBn3vC9AvY	cat,cello
7PTk5RHCeg0	laughter,cheering,horse,speech
7Q-y1ZsOUcE	playing_badminton
7Q4yFahFD7o	playing_basketball,speech
7Q59Tviu-6g	speech,playing_ping-pong
7Q98Th-uwdc	laughter,playing_badminton,car,speech
7QKa3IfG0Zk	laughter,cat,speech
7Ql-LsA1aJY	laughter,playing_tennis,cheering,speech
7RAzgVy3rIQ	rodents
7Soo7mXCnq0	helicopter,speech
7TRrkoz8iYw	chainsaw,speech
7Td1haM1QJw	cheering,playing_baseball,speech
7U6GGGRJPs4	speech,laughter,guitar,drum,cry
7U_0thgSjKI	singing,dance,laughter,dog,cheering
7Urn3ub5_6g	clapping,cheering,playing_ping-pong
7XLMpyqLP7k	laughter,fixed-wing_aircraft,speech
7YWMPBHKdyY	shofar,singing,piano
7YsVOrYcW9c	helicopter,car,speech
7_Z_5kT-V80	clapping,playing_ping-pong
7_xkhnbnI7M	cat,speech
7a0HGyoKyhA	frisbee,dog,speech
7behQn6vykM	car_alarm,helicopter,car
7biN0MVMzsM	playing_basketball,speech
7brboN4nzcE	helicopter,speech
7c6wg9W8DEc	fixed-wing_aircraft
7cUZ14YWSYc	car_alarm,car
7cWBAygFKFQ	fixed-wing_aircraft,speech
7ckyVndW6R8	chainsaw
7ev_annyWRU	clapping,cheering,playing_ping-pong
7fsBIMRNhOE	laughter,clapping,playing_ping-pong
7g9-jcS4kcs	laughter,horse,speech
7gkMjbwvxeo	singing,guitar,drum
7hpLQJTgamU	helicopter,car
7hz5lyhZmyc	playing_volleyball,clapping,cheering,speech
7iGbHQarjLk	playing_basketball
7kZwRpRfbv4	laughter,playing_badminton,speech
7koIXY-lp2U	playing_tennis,cheering,speech
7ly236Hvae0	chainsaw
7mxoNmYi22Q	cry
7nnOX-yZ-wE	chainsaw
7o9DKlvDOOs	fixed-wing_aircraft
7oK_WvjT4AE	playing_badminton,clapping,speech
7obYklU0KQM	cry,speech
7qy1e25wYAo	laughter,clapping,cheering,playing_basketball
7sJCu2b4rY0	clapping,cheering,playing_ping-pong
7t-ehSbRlRY	singing,guitar
7t3xBqAWLaU	guitar,bicycle,cello,violin
7tjjOexHSnY	car,fixed-wing_aircraft,speech
7tsuYUeV7_k	helicopter,car,speech
7vIwU-zKyoQ	cello
7vahyY7NUV8	car,fixed-wing_aircraft
7xOyT74Ne-s	alarm
7xZjykMtAXk	speech,playing_ping-pong
7yLxxyzGiko	chicken_rooster,cat
7zeOq_0cCxM	laughter,cat,cry,speech
806ULbLhOzE	laughter,clapping,playing_ping-pong
83C1jdaWwSg	chainsaw
843KslrU6wk	banjo,singing,speech
847vzyiJDLA	cry,speech
84RQhoevbcE	playing_ping-pong,singing,speech
84hCLA9muLk	clapping,playing_basketball,cheering
86S3wpB1I2c	cry,speech
87-9qD6aicQ	clapping,playing_basketball,speech
89PKbJ2NAqc	singing,speech,piano,cheering,drum
89PzuqeWWYQ	clapping,singing
8Azof4Cn9y8	playing_basketball,speech
8Bv90VzWnwE	piano,car
8DTKCAv9ods	laughter,clapping,speech
8DZ6XoZrRM4	singing,speech,cheering,playing_baseball,drum
8EZxpgFvdf4	playing_ping-pong,speech
8Eorkuys5Yo	singing,guitar
8FJgaUa_TFw	clapping,cheering,playing_ping-pong
8FVqqQvYq88	laughter,horse,car,speech
8Fmtk7LyQVs	playing_volleyball,clapping,alarm
8Fp3LHfZxl8	clapping,playing_basketball
8GD1uWOpj-0	playing_badminton
8GX9krUThE8	car,guitar,speech
8GxqvnQyaxs	speech
8H4ELRUXVVw	playing_volleyball,clapping,cheering,speech
8Hc0LW5yxu8	playing_basketball
8I0xQaVN8ZU	laughter,playing_basketball,speech
8IUzEWdSybE	playing_badminton
8Il3FjtL0Rs	chainsaw
8J41CsGYhNI	playing_tennis
8JPwzZvlX6E	clapping,cheering,playing_ping-pong
8JSG6LrK1FY	fixed-wing_aircraft,speech
8JgckTuL1WA	playing_badminton,speech
8KEU7cm_rjE	dog,horse,speech
8KPDCdFH6no	speech,playing_badminton,clapping,cheering,violin
8O1cLqQrn4o	playing_badminton,speech
8OKH2TaZiYM	alarm,speech
8QAgcGaPMoo	fixed-wing_aircraft
8RMEF65f3fQ	clapping,playing_basketball,cheering
8SFY-Rx8l3c	playing_volleyball,frisbee,speech,laughter,playing_tennis,cheering,playing_baseball,playing_basketball
8TW6eA6hIS4	alarm
8UrEmskX-XM	helicopter,fixed-wing_aircraft,drum
8V25GbvDMPQ	frisbee,dog
8VUR1eHLIPA	playing_volleyball,clapping,cheering,speech
8WMRrXWeepA	chainsaw
8WsUMZ3o4yQ	playing_badminton,dog,car,speech
8XeWW52N1ls	car,fixed-wing_aircraft
8Xys5aYaNb8	playing_basketball
8Y2MhNJD7ng	car_alarm,alarm,car
8YRdbD4eRV4	car_alarm
8YjckYU7TzI	chainsaw,dog
8YvaA_D9XKA	alarm,speech
8YxwFUr3KKM	clapping,playing_basketball,speech
8ZniS0u3UOE	car,fixed-wing_aircraft,speech
8_VEhgzGd9s	clapping,playing_basketball,speech
8_xdWIziFpI	cry
8bcacFnbBe0	laughter,frisbee,dog,speech
8bcddDjPcAU	clapping,cheering,playing_tennis,singing
8bojw-jtj_w	clapping,playing_basketball,speech
8bpsyzwKMaU	car,fixed-wing_aircraft,speech
8c_CoYDgZMY	clapping,horse,cheering,speech
8cjOeQbHXEM	playing_basketball,speech
8d3WbkLC7Gw	dog,horse,speech
8h62fDwikAA	laughter,cheering,car,speech
8hGQPuYoaiM	banjo,singing,car,speech
8htMHMJKF9c	clapping,playing_basketball,speech
8i6Q3T0p06c	playing_volleyball,clapping,cheering,speech
8i8f1FJBKGs	playing_badminton
8j7ShQ42Du0	bicycle,accordion
8m6ktbBTe0A	helicopter,fixed-wing_aircraft,speech
8m8GBmwgi6A	playing_badminton,speech
8nEiCAJb58Q	speech
8nb6g-GBj7I	clapping,playing_basketball,speech
8np7wFQdfXg	chainsaw
8pr4i_EwsSk	clapping,playing_basketball,speech
8qe2hxkISU0	playing_basketball
8r6gOlefJYY	playing_badminton,clapping,speech
8rd7e3TBid0	clapping,cheering,playing_ping-pong
8rfO76gk4uU	car_alarm,dog,car,speech
8sV0ysywFNk	dog,horse,speech
8sdHysIqAJ4	alarm,speech
8spcnH0LalI	clapping,cheering,playing_ping-pong
8thVOhBWMDM	playing_badminton,speech
8tmNTR4SOiY	singing,speech,dance,cheering,playing_baseball,drum
8tn8CnP4MTs	cry
8uACbULAiBE	car,speech,laughter,playing_ping-pong,bicycle
8uAr0ZEa6kc	playing_badminton,speech
8uPMNYjFeWM	laughter,helicopter,horse,speech
8vPlX_7UYrY	laughter,cheering,playing_basketball,speech
8vfiA8RojjY	cheering,singing,dance
8vkOYo3ha1Y	laughter,fixed-wing_aircraft,speech
8xpT2UQhzqE	playing_tennis
8z6DUM5EXxo	playing_badminton
9-np6FEgfcw	car,fixed-wing_aircraft
9-rVcKMVagM	playing_basketball
90IdluodyzI	frisbee,dog,speech
912TBjGNzUg	laughter,cry,speech
91V7srqRioM	piano
93uXm-hJSX0	frisbee,dog
94EL6YVUApM	speech,clapping,playing_ping-pong
94jh9txNtWQ	clapping,playing_basketball,cheering
94vZPwtXWZQ	playing_baseball,cheering,guitar,speech
95d8oWtcXf4	playing_badminton,piano,violin,guitar
96KU7Qpa-i8	playing_tennis,cheering,speech
96U1ardfVdc	dance,speech,piano,clapping,cheering
979giyfT_So	playing_badminton,speech
97R5pNgkCcw	cheering,horse,car,speech
97rSobuKBxI	car,clapping,fixed-wing_aircraft,speech
98_NKwLTEBo	clapping,cheering,speech
99PtaOQbBIY	cat,speech
9AYvbeE11zU	cry,speech
9B0Kb_aw15g	singing,guitar,dance
9C4gbBefPSI	laughter,playing_badminton,speech
9D1ilg4Hv2c	speech,playing_ping-pong
9Ffom_VeSOo	playing_badminton,clapping,speech
9IAcCV5FJGo	shofar,speech
9IE1OfndZ6Q	playing_badminton,clapping,cheering,speech
9IuFwl2AtcI	cry,speech
9J1PMhNY2MM	alarm
9J5wqwY9lMs	playing_badminton,clapping,speech
9M7GFyBrf0M	car,speech,car_alarm,alarm,cheering
9MpO8lw_Rj4	singing,drum
9OSR570XxSI	chicken_rooster,playing_badminton
9UKEAxNYU8E	clapping,singing
9UzkGPGOy_0	car_alarm,clapping,car,speech
9VnBGUoilDA	guitar
9WRICZwcATA	rodents
9XFgzi6H3Eo	car,speech
9XbEpGLiJCQ	playing_badminton,clapping,speech
9ZK4WKzNkEU	cat,speech
9_wuEvN2OnQ	playing_badminton,speech
9cFtUqRQ9ew	dance,piano,chicken_rooster,drum,cry
9cW--NcKqI4	car_alarm,singing,car
9fewLloOpjQ	helicopter,cheering,speech
9gQ8QKCIGIU	chicken_rooster,alarm
9gXQY1Fns9w	singing,dance,laughter,speech,piano
9jEMxayZHUM	speech,alarm,playing_badminton,clapping,cheering
9n_lbfROx_A	singing,speech,piano,playing_ping-pong,drum
9npEh0yI-8Q	car_alarm,car,speech
9nz5P7qOP4s	laughter,playing_basketball,speech
9oCnuj9CoTg	car_alarm,car,speech
9pnF7WN9_9U	singing,piano,banjo,accordion,guitar
9qZPbd-YYvo	dance,laughter,speech,piano,playing_ping-pong,clapping,cheering
9qsr_2wjnsU	alarm
9sT6q3jKh6M	playing_basketball,speech
9uSD-X-FrYw	cello,violin
9ujo7dNiHvM	playing_badminton,clapping,speech
9wWnjKvn-QM	singing,guitar
9x-bX4yeZmU	rodents
9xpVjEjSA2U	car,speech,car_alarm,playing_ping-pong,bicycle
9y1lQfK0CSY	fixed-wing_aircraft
9ze1Lo81_lU	playing_soccer,cheering
A-GNszKtjJc	car_alarm,car,speech
A085f7AiL_k	laughter,cheering,speech
A0SofEai_pQ	speech,clapping,playing_ping-pong
A0yIpsXuY4c	cheering,playing_basketball,speech
A39QHRBO82U	clapping,dog,cheering
A437a4Y_xag	car_alarm,car,speech
A4_ShAy4JzQ	speech,cheering,playing_baseball,drum
A7kiWTT0v3U	playing_ping-pong
A7u7ZujlWrg	frisbee,dog
A8-04aGmHdw	rodents
A8IVASo0umU	clapping,cheering,playing_ping-pong
A9BzfIxSlFg	drum,speech
A9FJYQGSozc	playing_badminton,clapping,cheering
A9m3IfjUHzU	rodents
AAR9Hxsyo-E	playing_tennis
AB7eCNI2_Ow	helicopter,car,speech
ABB8aRiKurQ	playing_soccer,cheering,speech
ABbj9XFAW2A	laughter,alarm
AEM-fGGsPs8	bicycle,accordion,speech
AENoR7Jp8oo	cry
AEgdtwWvyKc	helicopter,chainsaw
AElKZMncLE8	rodents
AFY3Mn_j0e8	car_alarm,car
AGeIInB4b34	singing,dance,playing_baseball,speech
AGoap08Wsfw	singing,guitar
AGu6pp-phxc	helicopter,dog
AJ2_gn8V2fo	playing_basketball,speech
AJaIN729lc8	alarm,speech
AKdT8WAIGmk	clapping,playing_basketball,speech
ALtGqSdt-4w	car,speech,car_alarm,piano,bicycle
AM1DHUX0o-k	clapping,violin,cheering
AN1MRXyB9X0	speech,playing_ping-pong
ANvGzVp_Ti8	shofar,singing,drum
AODykrJqBko	helicopter,speech
AQ6cqpa6G8M	clapping,playing_basketball,speech
AQh9Zek1q8k	laughter,helicopter,speech
ASZtu8UlmCo	playing_volleyball,car,speech
ATsCaLwBbh8	playing_volleyball,singing,speech,cheering,clapping,guitar,drum
AWvNyjg1xdM	banjo,singing,guitar,cheering
AXTJ-3J4TmA	cheering,playing_ping-pong
AYIPCCnr7M8	playing_basketball
AYKN-9CVeb0	laughter,playing_badminton,speech
AYmpg6zhoPM	frisbee,clapping,dog,cheering
AbdOQXDtcqE	laughter,clapping,cheering,bicycle,playing_basketball
Ac17vTPGbl0	cry
Ac4KMJJtqM8	laughter,playing_tennis,cheering,speech
AcWkoFCw3ek	rodents,speech
Ac_8KQGAe0c	cat,speech
AdLgLvRk-yo	playing_volleyball,cheering,speech
AdTSpfTB0C8	car_alarm,car,speech
AdrFi95wthc	rodents,speech
AetTT3d5k70	singing,playing_baseball,speech
AfQAcu2b-OI	speech,cello,banjo,cheering,clapping,guitar
AgtElMdiqPU	playing_badminton
AhQIbf_mzTo	laughter,piano,cry,speech
Aia-vxoO17Y	playing_volleyball,speech,clapping,cheering,drum
Aieg7C1o234	laughter,speech,playing_ping-pong
Aj0YqRDzXyM	rodents,cry
Ajl8dwVZgAo	accordion
AjyE2OML1sY	clapping,cheering,violin,drum
Akb_KqIuXug	playing_badminton,clapping
Akl1_vzx00w	frisbee,dog,cheering,speech
AlQh-IUhvwE	chainsaw,speech
AliSNrQrW0Y	laughter,speech,playing_ping-pong
AoKoQp241Nw	playing_volleyball,clapping,cheering,speech
AoRuxdVDyhY	playing_badminton,speech
ApqTL3dFTdM	laughter,helicopter
Ar3wg-Z0Zk0	playing_soccer,clapping,cheering,speech
ArCIvp4DDwE	playing_ping-pong
AtcyoMXo4WE	piano,singing
Auy0KGsXAIg	bicycle,speech
AvEJZqK2G1A	clapping,playing_basketball,speech
AxBqHaz7iU8	clapping,singing,bicycle,drum
AxyZNHNpqyA	singing,speech,cheering,playing_baseball,drum
Ay_366VhYFU	car,piano,cello,cheering,violin
AyfuBDN3Vdw	laughter,car,clapping,fixed-wing_aircraft
B-9lyla6p1Y	car,fixed-wing_aircraft,speech
B-ThaXckuX0	shofar
B19hM-JPWUs	chicken_rooster,accordion,laughter,speech
B1AANgvYMw4	playing_basketball
B1lgdDlspV8	clapping,playing_tennis,cheering,speech
B3eZplAWNlw	clapping,playing_basketball,alarm,speech
B4RVwNLjIqY	laughter,frisbee,cheering,speech
B4jFn4MqAmI	laughter,cheering,playing_basketball,speech
B6ktdesfhec	rodents
B83nmCSwRuw	laughter,piano,dog
B9hqq_51h7A	speech,dog,clapping,cheering,guitar,drum,playing_basketball
B9z87viDmOo	clapping,singing,guitar,cheering
BAgUUUOGaxI	bicycle,accordion
BBYIJjcxapk	alarm
BD0aZ9ksgAI	cry,speech
BDDxfr4xf0k	helicopter,speech
BFU4nurvCAw	horse,car
BG-lnBgvnao	alarm
BGEMgl1xjac	rodents,speech
BGxO2zGGWZE	cry,speech
BMZwrvCj4sw	laughter,clapping,playing_ping-pong
BNJRalQbHog	singing,guitar
BNaJaIvAKKo	clapping,cheering,playing_baseball,speech
BPQOTj6zgNg	clapping,playing_basketball,speech
BQd0UwK-gio	rodents,speech
BQlSMv7L80E	clapping,playing_basketball,cheering,speech
BRI8MGYefXE	piano,accordion
BUDSBKf-or0	piano,car,speech
BUlgyBEKvaY	playing_badminton,speech
BVEBQd_BWko	laughter,alarm,speech
BVsvh-DA0I8	dance,alarm,speech
BWeF4kP3DzM	clapping,cheering,speech
BXdLkM8ed2c	accordion
BZE7WIw8fA8	playing_badminton
BaCGa4XRnFU	helicopter,speech,laughter,playing_soccer,clapping,cheering,drum
BaMIYW1bZGc	playing_basketball
BbICOMJQ0F0	playing_volleyball,speech
BcHaK1t-WS0	playing_badminton,speech
Bd0oLUOOhlw	cello,guitar,drum
BfrgQGGlUMk	car,speech,car_alarm,clapping,bicycle
BgmQCN0MQD4	shofar,speech
BgyP7fzI7GM	alarm,speech
BhJa0kTUdGY	cheering,guitar,speech
BhYaXU1MVcQ	shofar
BiWtLbgkch8	speech,playing_ping-pong
BjOZ7EQ_up8	frisbee,horse,speech
BjR_ixR8TUw	playing_basketball
Bl3Kw_FmGZw	singing,speech,clapping,cheering,playing_basketball
BlbJ0KFcDQo	speech,piano,playing_ping-pong,cheering,clapping,drum
BnYM9viEDBI	chainsaw,dog
BnkUgUQBED0	cat,singing
BpATV7c5xCw	clapping,playing_basketball,speech
BpVAPPzj3ZI	speech,playing_ping-pong
BqmRiPZgeVY	laughter,cheering,playing_ping-pong
BsSQLHN9UKY	clapping,dance,singing,fixed-wing_aircraft
BswmD3wEicU	playing_soccer,clapping,laughter,cheering
BuZ6TVEZP8w	playing_basketball,speech
BveeoiARdSY	rodents
BwCdiMGPQNw	alarm
BwIbsyQSFmI	laughter,guitar,speech
Bx743aah7o8	speech,dance,piano,clapping,drum
BxZnfmxGDfA	clapping,horse,cheering,drum
BxrEVf0EzbI	speech,playing_soccer,clapping,cheering,drum
BxwydTZiLG4	playing_soccer,singing,violin,speech
BxyOAXTWkzk	horse,speech
ByrPm6uRGXY	frisbee,car,speech,playing_soccer,bicycle
Bz2TLjJ3J1I	guitar
Bz_jFz5LvYU	clapping,cheering,playing_ping-pong
C-LBEPDlRzQ	clapping,cheering,alarm,speech
C2GgG5yFmII	chainsaw
C3gtpClbp8k	playing_volleyball,clapping,speech
C3nZuz3zq0k	laughter,speech,playing_ping-pong
C4l0CG4ojf4	alarm
C4wisOkrsSM	helicopter,car,speech
C5DmrdolSV4	clapping,playing_basketball,speech
C75w8AS572s	clapping,piano,cheering,singing
C7S3UPqVxlY	car,accordion
C8-HU0mCA5c	playing_volleyball,clapping,cheering,speech
C9g9xgCo8MU	playing_badminton,speech
C9q1QHqlAVA	laughter,cheering,horse,speech
CANLRXYXUqE	clapping,violin
CBL31JcCt24	playing_tennis
CBnxYvwn1fc	cheering,playing_basketball,speech
CCsQ3Ioa4ls	playing_basketball,speech
CEzyxkUbG9A	playing_basketball,speech
CGRzfUccmNE	clapping,playing_tennis,cheering
CGk8_igDsrQ	rodents
CGr7NCrICj0	playing_badminton,clapping,speech
CIc8tUcMcMs	dog,playing_tennis,speech
CJIHcvrdZbs	clapping,cheering,playing_ping-pong
CJjTs72p1gI	alarm
CKBM6AmkWX4	playing_badminton,clapping,speech
CKVqtcQesBw	clapping,singing,cheering,dance
CKi2K2ktcAs	singing,dance,playing_baseball,speech
CKmoUNUp5Wk	playing_badminton,car,speech
CL2HqFrcQZg	clapping,cheering,playing_basketball,speech
CLUTPuc3fz8	laughter,cry,speech
CMbeUheMLdY	playing_ping-pong,singing,guitar,speech
COoJtPFTkhU	car_alarm,car
CQ1-18Anjh4	laughter,cat,speech
CRHUB69e7sg	clapping,singing,cheering,dance
CRlW_VyYhW4	horse,speech
CRzFAMUJVqQ	laughter,horse,speech
CSVLZgWziqI	helicopter,clapping,cheering
CTIzhv_5ckU	clapping,cheering,singing,dance
CTsZ0Xj4upw	clapping,cheering,drum
CTzaeyoqQuo	playing_volleyball,speech
CWFnfL-5X-M	playing_basketball,speech
CXHmyzNoP5Y	chainsaw
CYgMkBj2f-o	clapping,cheering,drum,playing_ping-pong
CZtcMSrDjVc	helicopter,piano,horse
CbiiVlIz9-s	playing_ping-pong,clapping,dance,speech
