filename	event_labels
613nU6austA	playing_volleyball
61sZ_Cmnqog	chicken_rooster
62EvJmkO77E	rodents
63LdjAAFq1U	singing
63OzQd1VroA	playing_basketball,clapping
64Ki_tNwxkw	dance,singing
64hJB1Q419I	singing
65AzbQEMs-o	chicken_rooster
669Fk7afszw	banjo
66yIJ2EC1Tc	chicken_rooster
67-6r0Lc0Vs	fixed-wing_aircraft
68IDuqCz2jA	cat
69X7tP6p7E0	playing_basketball,cheering
6AVJ-Ngz2Z4	dog,frisbee
6B4IVcCuIZE	fixed-wing_aircraft
6BzTUuIG7qw	alarm
6CIYx-DBRx0	playing_basketball
6D-omy9GPRg	playing_basketball
6DU23OQRE1A	horse,speech
6E3ZOl-wlB0	speech,banjo,car,singing,bicycle,laughter
6EV1FMcNbxw	guitar
6EiB2oiKU18	cello,violin
6HNccHZPKv8	playing_basketball
6I0gX_r7N5Q	accordion,bicycle,car
6IBYph9y--w	playing_ping-pong,clapping
6IHDKTiGoSg	playing_basketball
6IOiyyPnAKQ	cat,laughter
6JJXIW5j6-I	guitar,bicycle
6JSG4mGEDO0	playing_tennis
6LCenarr89k	playing_basketball
6Ld_zGk4m8g	cat,dog
6MBV8lTyBss	fixed-wing_aircraft
6NqS3vYvf6Q	horse
6OSLFLKDevI	cheering,drum,singing,guitar
6OTA6KVW9-A	playing_basketball
6OpgWMqyyd8	playing_ping-pong
6SBuAG6oL5k	playing_badminton
6TK5RTfpzlg	speech
6UIoEOTZmR8	playing_ping-pong,dance,clapping
6UZUdrWf9fA	car_alarm
6WDNmf8ljgc	playing_baseball
6Yv8NkFdGqs	cry
6YzGOq42zLk	singing,piano
6Z1eAbekeLg	chainsaw
6ZKRLMhDkP0	piano,violin
6ZjdUiJjXEk	playing_basketball
6aMxQCx0-wI	playing_basketball
6aYfccsgIjk	cry,dog
6alqHlV7MTY	playing_baseball
6cGphtwSpRo	cry
6cRmNYOvCiU	alarm
6cp2Ul7Fltc	fixed-wing_aircraft
6cwNiFIIsA4	dog,frisbee
6dIp4kd2Rbw	fixed-wing_aircraft
6d_RTzFfQUE	playing_tennis
6dtatA6Jj2o	singing
6eUbFs4mBXs	frisbee,dog
6f3zCgnv-t8	frisbee,speech
6gC-UfM4t98	helicopter
6gLbCktiyAM	chainsaw
6hiv5QbKUWM	playing_tennis
6hpNFfjpFHU	playing_tennis
6i_AzhlE5R0	chainsaw
6juv8ca7fyE	playing_ping-pong
6k4lcF9IGUk	playing_basketball
6kPSAfweKwU	dog,rodents
6mY0HlGQBfs	car
6nBf0wHORiU	fixed-wing_aircraft
6nakxDQFBlI	fixed-wing_aircraft,helicopter
6ogfGOdMc-s	playing_volleyball,clapping
6oszWBRTCzA	playing_badminton
6pY2zz2_CCU	cat,singing,speech
6pfjaU9GpDo	playing_basketball
6r9JaJNZ0R8	piano,violin
6tXDLR1HA88	playing_basketball,clapping
6w4l_n6EtSs	rodents
6xMGgvQPTbM	frisbee,dog
6yOgrJVl0RY	piano,dog,clapping,cheering
6zTc2hD2npA	violin,cello,drum,clapping
70Sd8h3XXvU	fixed-wing_aircraft
7115B9a416M	accordion
713oD5dC1rY	guitar,drum
71veX4kAgNc	helicopter
72F30o9V8v0	horse
72jSP7GAuYs	playing_badminton
72nBbhaWCkk	playing_baseball
73KjGH7jcMI	cheering,dance,clapping
73mc7oBhaYI	guitar,singing
74rZ_mljj18	playing_basketball,clapping
75lKfFML-Uc	accordion,guitar
76S5Xg3Jxlc	playing_volleyball,clapping
76UZQRJq028	playing_tennis
78zFFPH4sZk	playing_baseball
7B9BmsA18mA	cry,laughter
7Cey4yVxuSk	playing_badminton,clapping
7CoLnTZn774	chainsaw
7CtMrf4TVkI	speech,chicken_rooster
7DJgHwseiDI	playing_tennis
7D_0HDnGmWQ	playing_basketball,clapping
7FyAsrrh4lk	fixed-wing_aircraft
7GfX68q7mcs	playing_badminton
7H8bjTxpvbw	playing_badminton
7IOd1YfXlOA	car,speech
7KcB_dcPX98	playing_badminton,speech
7LrWGGJFEJo	bicycle,car
7MAADmeogHo	bicycle
7O9QOiAX7sE	frisbee,dog
7OBn3vC9AvY	cat
7PTk5RHCeg0	horse,speech
7Q-y1ZsOUcE	playing_badminton
7Q4yFahFD7o	playing_basketball,speech
7Q59Tviu-6g	playing_ping-pong,speech
7Q98Th-uwdc	speech,playing_badminton,car
7QKa3IfG0Zk	cat
7Ql-LsA1aJY	playing_tennis
7RAzgVy3rIQ	rodents
7Soo7mXCnq0	helicopter
7TRrkoz8iYw	chainsaw
7Td1haM1QJw	playing_baseball
7U6GGGRJPs4	speech,laughter
7U_0thgSjKI	dog,dance,singing
7Urn3ub5_6g	playing_ping-pong,clapping,cheering
7XLMpyqLP7k	fixed-wing_aircraft
7YWMPBHKdyY	shofar,singing,piano
7YsVOrYcW9c	helicopter,car
7_Z_5kT-V80	playing_ping-pong,clapping
7_xkhnbnI7M	cat
7a0HGyoKyhA	frisbee,dog
7behQn6vykM	helicopter,car
7biN0MVMzsM	speech,playing_basketball
7brboN4nzcE	helicopter
7c6wg9W8DEc	fixed-wing_aircraft
7cUZ14YWSYc	car_alarm,car
7cWBAygFKFQ	fixed-wing_aircraft
7ckyVndW6R8	chainsaw
7ev_annyWRU	playing_ping-pong,clapping,cheering
7fsBIMRNhOE	playing_ping-pong,clapping
7g9-jcS4kcs	horse,speech,laughter
7gkMjbwvxeo	drum,guitar,singing
7hpLQJTgamU	helicopter,car
7hz5lyhZmyc	playing_volleyball
7iGbHQarjLk	playing_basketball
7kZwRpRfbv4	playing_badminton,speech
7koIXY-lp2U	playing_tennis,cheering
7ly236Hvae0	chainsaw
7mxoNmYi22Q	cry
7nnOX-yZ-wE	chainsaw
7o9DKlvDOOs	fixed-wing_aircraft
7oK_WvjT4AE	playing_badminton,clapping
7obYklU0KQM	cry
7qy1e25wYAo	playing_basketball,laughter
7sJCu2b4rY0	playing_ping-pong,clapping,cheering
7t-ehSbRlRY	guitar,singing
7t3xBqAWLaU	cello,bicycle,violin,guitar
7tjjOexHSnY	fixed-wing_aircraft,speech,car
7tsuYUeV7_k	helicopter,car
7vIwU-zKyoQ	cello
7vahyY7NUV8	fixed-wing_aircraft,car
7xOyT74Ne-s	alarm
7xZjykMtAXk	playing_ping-pong,speech
7yLxxyzGiko	cat,chicken_rooster
7zeOq_0cCxM	cry,cat
806ULbLhOzE	playing_ping-pong,clapping,laughter
83C1jdaWwSg	chainsaw
843KslrU6wk	banjo,speech
847vzyiJDLA	cry
84RQhoevbcE	speech,playing_ping-pong
84hCLA9muLk	playing_basketball
86S3wpB1I2c	speech
87-9qD6aicQ	playing_basketball,speech,clapping
89PKbJ2NAqc	speech,singing,drum,piano,cheering
89PzuqeWWYQ	singing,clapping
8Azof4Cn9y8	speech,playing_basketball
8Bv90VzWnwE	piano,car
8DTKCAv9ods	speech,laughter,clapping
8DZ6XoZrRM4	playing_baseball
8EZxpgFvdf4	speech,playing_ping-pong
8Eorkuys5Yo	guitar,singing
8FJgaUa_TFw	playing_ping-pong,clapping,cheering
8FVqqQvYq88	horse,car
8Fmtk7LyQVs	playing_volleyball,clapping
8Fp3LHfZxl8	playing_basketball
8GD1uWOpj-0	playing_badminton
8GX9krUThE8	guitar,car
8GxqvnQyaxs	speech
8H4ELRUXVVw	playing_volleyball,cheering,speech
8Hc0LW5yxu8	playing_basketball
8I0xQaVN8ZU	playing_basketball
8IUzEWdSybE	playing_badminton
8Il3FjtL0Rs	chainsaw
8J41CsGYhNI	playing_tennis
8JPwzZvlX6E	playing_ping-pong
8JSG6LrK1FY	fixed-wing_aircraft
8JgckTuL1WA	playing_badminton
8KEU7cm_rjE	horse,speech,dog
8KPDCdFH6no	playing_badminton
8O1cLqQrn4o	playing_badminton,speech
8OKH2TaZiYM	alarm
8QAgcGaPMoo	fixed-wing_aircraft
8RMEF65f3fQ	playing_basketball,clapping,cheering
8SFY-Rx8l3c	frisbee,playing_basketball,playing_baseball,playing_tennis,playing_volleyball
8TW6eA6hIS4	alarm
8UrEmskX-XM	helicopter,fixed-wing_aircraft
8V25GbvDMPQ	frisbee,dog
8VUR1eHLIPA	playing_volleyball,clapping,cheering
8WMRrXWeepA	chainsaw
8WsUMZ3o4yQ	playing_badminton,car,dog
8XeWW52N1ls	fixed-wing_aircraft,car
8Xys5aYaNb8	playing_basketball
8Y2MhNJD7ng	car,alarm,car_alarm
8YRdbD4eRV4	car_alarm
8YjckYU7TzI	chainsaw
8YvaA_D9XKA	alarm
8YxwFUr3KKM	playing_basketball
8ZniS0u3UOE	fixed-wing_aircraft,car
8_VEhgzGd9s	playing_basketball,clapping
8_xdWIziFpI	cry
8bcacFnbBe0	frisbee,dog
8bcddDjPcAU	playing_tennis
8bojw-jtj_w	playing_basketball
8bpsyzwKMaU	fixed-wing_aircraft,car
8c_CoYDgZMY	horse
8cjOeQbHXEM	playing_basketball,speech
8d3WbkLC7Gw	horse
8h62fDwikAA	car
8hGQPuYoaiM	banjo,car,singing
8htMHMJKF9c	playing_basketball,clapping
8i6Q3T0p06c	playing_volleyball,cheering
8i8f1FJBKGs	playing_badminton
8j7ShQ42Du0	accordion,bicycle
8m6ktbBTe0A	fixed-wing_aircraft,helicopter
8m8GBmwgi6A	playing_badminton,speech
8nEiCAJb58Q	speech
8nb6g-GBj7I	playing_basketball
8np7wFQdfXg	chainsaw
8pr4i_EwsSk	playing_basketball
8qe2hxkISU0	playing_basketball
8r6gOlefJYY	speech,playing_badminton,clapping
8rd7e3TBid0	playing_ping-pong,clapping
8rfO76gk4uU	car,dog
8sV0ysywFNk	horse,dog
8sdHysIqAJ4	alarm
8spcnH0LalI	playing_ping-pong,clapping,cheering
8thVOhBWMDM	playing_badminton,speech
8tmNTR4SOiY	playing_baseball,dance
8tn8CnP4MTs	cry
8uACbULAiBE	speech,laughter,playing_ping-pong,car,bicycle
8uAr0ZEa6kc	playing_badminton
8uPMNYjFeWM	helicopter,horse
8vPlX_7UYrY	playing_basketball,cheering
8vfiA8RojjY	singing,dance
8vkOYo3ha1Y	fixed-wing_aircraft
8xpT2UQhzqE	playing_tennis
8z6DUM5EXxo	playing_badminton
9-np6FEgfcw	fixed-wing_aircraft,car
9-rVcKMVagM	playing_basketball
90IdluodyzI	frisbee,dog
912TBjGNzUg	cry,laughter
91V7srqRioM	piano
93uXm-hJSX0	dog,frisbee
94EL6YVUApM	playing_ping-pong,clapping
94jh9txNtWQ	playing_basketball
94vZPwtXWZQ	playing_baseball
95d8oWtcXf4	playing_badminton
96KU7Qpa-i8	playing_tennis
96U1ardfVdc	dance,cheering,clapping,speech
979giyfT_So	playing_badminton
97R5pNgkCcw	horse,speech,cheering,car
97rSobuKBxI	fixed-wing_aircraft,car
98_NKwLTEBo	speech,clapping,cheering
99PtaOQbBIY	cat
9AYvbeE11zU	speech,cry
9B0Kb_aw15g	singing,dance
9C4gbBefPSI	playing_badminton,laughter
9D1ilg4Hv2c	playing_ping-pong
9Ffom_VeSOo	speech,playing_badminton,clapping
9IAcCV5FJGo	shofar
9IE1OfndZ6Q	playing_badminton
9IuFwl2AtcI	cry
9J1PMhNY2MM	alarm
9J5wqwY9lMs	playing_badminton,clapping
9M7GFyBrf0M	cheering,speech,alarm,car,car_alarm
9MpO8lw_Rj4	drum,singing
9OSR570XxSI	playing_badminton
9UKEAxNYU8E	singing,clapping
9UzkGPGOy_0	clapping,speech,car
9VnBGUoilDA	guitar
9WRICZwcATA	rodents
9XFgzi6H3Eo	speech,car
9XbEpGLiJCQ	clapping,speech,playing_badminton
9ZK4WKzNkEU	cat,speech
9_wuEvN2OnQ	playing_badminton
9cFtUqRQ9ew	dance
9cW--NcKqI4	car_alarm,car
9fewLloOpjQ	helicopter
9gQ8QKCIGIU	alarm
9gXQY1Fns9w	singing,laughter,speech,piano,dance
9jEMxayZHUM	clapping,playing_badminton,cheering
9n_lbfROx_A	playing_ping-pong
9npEh0yI-8Q	car_alarm,car
9nz5P7qOP4s	playing_basketball
9oCnuj9CoTg	car_alarm,car
9pnF7WN9_9U	banjo,singing,guitar,piano,accordion
9qZPbd-YYvo	speech,playing_ping-pong,laughter,dance,clapping,cheering,piano
9qsr_2wjnsU	alarm
9sT6q3jKh6M	playing_basketball
9uSD-X-FrYw	violin,cello
9ujo7dNiHvM	playing_badminton,clapping
9wWnjKvn-QM	guitar,singing
9x-bX4yeZmU	rodents
9xpVjEjSA2U	playing_ping-pong,bicycle,car
9y1lQfK0CSY	fixed-wing_aircraft
9ze1Lo81_lU	playing_soccer
A-GNszKtjJc	car_alarm,car
A085f7AiL_k	speech,laughter
A0SofEai_pQ	playing_ping-pong,clapping,speech
A0yIpsXuY4c	playing_basketball,speech,cheering
A39QHRBO82U	dog,clapping,cheering
A437a4Y_xag	car,car_alarm
A4_ShAy4JzQ	playing_baseball
A7kiWTT0v3U	playing_ping-pong
A7u7ZujlWrg	dog
A8-04aGmHdw	rodents
A8IVASo0umU	playing_ping-pong,clapping
A9BzfIxSlFg	speech,drum
A9FJYQGSozc	playing_badminton
A9m3IfjUHzU	rodents
AAR9Hxsyo-E	playing_tennis
AB7eCNI2_Ow	helicopter,car
ABB8aRiKurQ	playing_soccer
ABbj9XFAW2A	alarm,laughter
AEM-fGGsPs8	accordion,bicycle
AENoR7Jp8oo	cry
AEgdtwWvyKc	chainsaw,helicopter
AElKZMncLE8	rodents
AFY3Mn_j0e8	car_alarm,car
AGeIInB4b34	dance,singing,playing_baseball,speech
AGoap08Wsfw	guitar,singing
AGu6pp-phxc	helicopter,dog
AJ2_gn8V2fo	playing_basketball,speech
AJaIN729lc8	alarm
AKdT8WAIGmk	playing_basketball,clapping
ALtGqSdt-4w	car,speech,bicycle,car_alarm
AM1DHUX0o-k	violin,clapping,cheering
AN1MRXyB9X0	playing_ping-pong,speech
ANvGzVp_Ti8	shofar,singing,drum
AODykrJqBko	helicopter
AQ6cqpa6G8M	playing_basketball,clapping
AQh9Zek1q8k	helicopter
ASZtu8UlmCo	playing_volleyball,speech,car
ATsCaLwBbh8	playing_volleyball,clapping
AWvNyjg1xdM	banjo
AXTJ-3J4TmA	playing_ping-pong,cheering
AYIPCCnr7M8	playing_basketball
AYKN-9CVeb0	playing_badminton
AYmpg6zhoPM	frisbee,dog
AbdOQXDtcqE	playing_basketball,bicycle,laughter,clapping
Ac17vTPGbl0	cry
Ac4KMJJtqM8	laughter,playing_tennis,cheering,speech
AcWkoFCw3ek	rodents
Ac_8KQGAe0c	cat
AdLgLvRk-yo	speech,playing_volleyball,cheering
AdTSpfTB0C8	car
AdrFi95wthc	rodents
AetTT3d5k70	singing,playing_baseball,speech
AfQAcu2b-OI	guitar,banjo,cello,cheering,speech
AgtElMdiqPU	playing_badminton
AhQIbf_mzTo	speech,laughter,cry
Aia-vxoO17Y	playing_volleyball,clapping
Aieg7C1o234	playing_ping-pong,speech,laughter
Aj0YqRDzXyM	rodents
Ajl8dwVZgAo	accordion
AjyE2OML1sY	drum,violin,cheering,clapping
Akb_KqIuXug	playing_badminton
Akl1_vzx00w	dog
AlQh-IUhvwE	chainsaw,speech
AliSNrQrW0Y	playing_ping-pong,laughter,speech
AoKoQp241Nw	playing_volleyball,cheering,speech
AoRuxdVDyhY	playing_badminton,speech
ApqTL3dFTdM	helicopter
Ar3wg-Z0Zk0	playing_soccer,clapping,cheering
ArCIvp4DDwE	playing_ping-pong
AtcyoMXo4WE	piano,singing
Auy0KGsXAIg	bicycle,speech
AvEJZqK2G1A	playing_basketball
AxBqHaz7iU8	bicycle,drum,clapping
AxyZNHNpqyA	playing_baseball
Ay_366VhYFU	piano,cheering,violin,cello,car
AyfuBDN3Vdw	fixed-wing_aircraft,car
B-9lyla6p1Y	fixed-wing_aircraft,car
B-ThaXckuX0	shofar
B19hM-JPWUs	chicken_rooster,speech,laughter
B1AANgvYMw4	playing_basketball
B1lgdDlspV8	playing_tennis
B3eZplAWNlw	playing_basketball,clapping,alarm
B4RVwNLjIqY	frisbee,cheering,laughter,speech
B4jFn4MqAmI	playing_basketball,laughter,speech
B6ktdesfhec	rodents
B83nmCSwRuw	dog,laughter,piano
B9hqq_51h7A	speech,clapping,cheering,playing_basketball,guitar,drum,dog
B9z87viDmOo	guitar,singing,cheering
BAgUUUOGaxI	accordion,bicycle
BBYIJjcxapk	alarm
BD0aZ9ksgAI	speech,cry
BDDxfr4xf0k	helicopter
BFU4nurvCAw	horse,car
BG-lnBgvnao	alarm
BGEMgl1xjac	rodents
BGxO2zGGWZE	cry,speech
BMZwrvCj4sw	playing_ping-pong
BNJRalQbHog	guitar,singing
BNaJaIvAKKo	playing_baseball,clapping
BPQOTj6zgNg	playing_basketball,speech,clapping
BQd0UwK-gio	rodents
BQlSMv7L80E	playing_basketball,cheering,clapping
BRI8MGYefXE	piano,accordion
BUDSBKf-or0	car,speech
BUlgyBEKvaY	playing_badminton,speech
BVEBQd_BWko	alarm
BVsvh-DA0I8	alarm,dance
BWeF4kP3DzM	speech,clapping,cheering
BXdLkM8ed2c	accordion
BZE7WIw8fA8	playing_badminton
BaCGa4XRnFU	helicopter,playing_soccer
BaMIYW1bZGc	playing_basketball
BbICOMJQ0F0	playing_volleyball
BcHaK1t-WS0	playing_badminton
Bd0oLUOOhlw	drum,cello,guitar
BfrgQGGlUMk	car,bicycle,clapping
BgmQCN0MQD4	shofar
BgyP7fzI7GM	alarm
BhJa0kTUdGY	guitar
BhYaXU1MVcQ	shofar
BiWtLbgkch8	playing_ping-pong,speech
BjOZ7EQ_up8	frisbee,horse
BjR_ixR8TUw	playing_basketball
Bl3Kw_FmGZw	playing_basketball,clapping,cheering
BlbJ0KFcDQo	playing_ping-pong,clapping
BnYM9viEDBI	chainsaw
BnkUgUQBED0	cat
BpATV7c5xCw	playing_basketball,clapping
BpVAPPzj3ZI	playing_ping-pong,speech
BqmRiPZgeVY	playing_ping-pong,laughter,cheering
BsSQLHN9UKY	fixed-wing_aircraft,dance,singing
BswmD3wEicU	playing_soccer,cheering,laughter
BuZ6TVEZP8w	playing_basketball
BveeoiARdSY	rodents
BwCdiMGPQNw	alarm
BwIbsyQSFmI	speech,laughter,guitar
Bx743aah7o8	clapping,piano,dance
BxZnfmxGDfA	horse
BxrEVf0EzbI	playing_soccer
BxwydTZiLG4	playing_soccer
BxyOAXTWkzk	horse
ByrPm6uRGXY	speech,frisbee,playing_soccer,car,bicycle
Bz2TLjJ3J1I	guitar
Bz_jFz5LvYU	playing_ping-pong,cheering,clapping
C-LBEPDlRzQ	alarm
C2GgG5yFmII	chainsaw
C3gtpClbp8k	playing_volleyball,clapping
C3nZuz3zq0k	playing_ping-pong,laughter
C4l0CG4ojf4	alarm
C4wisOkrsSM	helicopter,car
C5DmrdolSV4	playing_basketball,clapping
C75w8AS572s	cheering,piano,clapping,singing
C7S3UPqVxlY	accordion,car
C8-HU0mCA5c	playing_volleyball,cheering,clapping,speech
C9g9xgCo8MU	playing_badminton,speech
C9q1QHqlAVA	speech,horse,cheering,laughter
CANLRXYXUqE	violin,clapping
CBL31JcCt24	playing_tennis
CBnxYvwn1fc	playing_basketball,cheering
CCsQ3Ioa4ls	playing_basketball,speech
CEzyxkUbG9A	playing_basketball
CGRzfUccmNE	playing_tennis
CGk8_igDsrQ	rodents
CGr7NCrICj0	playing_badminton,clapping
CIc8tUcMcMs	dog,playing_tennis,speech
CJIHcvrdZbs	playing_ping-pong,cheering,clapping
CJjTs72p1gI	alarm
CKBM6AmkWX4	playing_badminton,speech,clapping
CKVqtcQesBw	singing,dance,cheering,clapping
CKi2K2ktcAs	singing,dance,playing_baseball,speech
CKmoUNUp5Wk	playing_badminton,car
CL2HqFrcQZg	playing_basketball,clapping,cheering
CLUTPuc3fz8	cry,laughter
CMbeUheMLdY	playing_ping-pong
COoJtPFTkhU	car_alarm,car
CQ1-18Anjh4	cat
CRHUB69e7sg	dance,clapping
CRlW_VyYhW4	horse
CRzFAMUJVqQ	horse
CSVLZgWziqI	helicopter
CTIzhv_5ckU	dance,singing
CTsZ0Xj4upw	drum,clapping,cheering
CTzaeyoqQuo	playing_volleyball
CWFnfL-5X-M	playing_basketball
CXHmyzNoP5Y	chainsaw
CYgMkBj2f-o	playing_ping-pong,drum
CZtcMSrDjVc	horse,helicopter
CbiiVlIz9-s	playing_ping-pong,dance,clapping
CcQH-AMgcXA	frisbee
CgCMBFcifVE	accordion
CgINDJXO6Kc	playing_ping-pong
Ch_RpcvHirQ	playing_badminton,clapping
ChwFGMDONqE	shofar
Ci5kFLJqyXU	rodents
CjVVNuraly8	speech,laughter
Ck8PgKWQluk	fixed-wing_aircraft,car
CkQMje2IPII	playing_badminton,clapping
CkuchLj4Pus	playing_ping-pong,cheering,clapping
ClHChIXxFEA	rodents
ClTzzGQatXo	alarm
CmIgUQlwOKw	alarm
Co7vOJiMeO0	cry
CoykkEgJg9k	playing_badminton
Cq1WP89BKlA	cry,laughter
CrMa45NCRl0	cello,bicycle,dance,cheering
CrytEz40V04	piano,drum,shofar
CtxbVh2n0WY	playing_ping-pong,laughter,speech
CvqQZ8ben2A	playing_baseball,dance,clapping
Cwkej79U3ek	piano,car
CxFYx5H5hGI	playing_badminton,speech
Cy8oZuxWML8	frisbee,dog,car
D-tG2iAK0oc	playing_basketball
D0-wedP8APM	horse
D051J5Ja_k0	frisbee,dog
D1rQgYjdzyI	cry
D2-TXSh_AAE	playing_basketball,speech,laughter
D26nRqhUtX4	banjo,bicycle
D2SDypKwQyE	playing_badminton
D3NeaaKpEPs	singing,guitar,piano
D3zqu4XETEo	piano,clapping,cheering
D4pLx2SFigY	playing_badminton,speech
D4uV57RSX_4	singing,drum,guitar
D5213U_kmzw	violin,clapping
D5BXr-NdrNI	singing,piano,clapping,cheering
D7EjTsIMAx8	playing_basketball
D7XrXb-YXx8	playing_badminton
D7eSAdYoQ3I	horse
DBKdnHyDp5U	fixed-wing_aircraft
DBsLxqH-0bQ	clapping,cheering,playing_basketball,speech,laughter
DDgT1J61hbU	playing_tennis
DFB_gP3VATc	rodents
DFS9RBAmuxk	frisbee,dog,dance
DHLBMEIV1eA	playing_badminton,clapping
DHbLuIxw3y4	cello,piano,violin
DITF5AOo5iY	frisbee,dog
DIkTZTILiG0	frisbee,dog,dance
DKC-lRhvdNY	cello,bicycle
DK_bLnRpz8I	alarm
DKfg1l4C74o	playing_basketball
DKpRyscEKlM	playing_basketball
DLPQF4MdItA	horse
DLsBsnhgXvc	playing_badminton,bicycle
DMxPK15JXBk	accordion,piano,drum
DNr4RPLJQgU	speech,playing_badminton
DODjelDOPJQ	playing_tennis,speech,laughter
DP39sTllcPU	helicopter
DQ6VDoW3z-s	speech,fixed-wing_aircraft,laughter,car,playing_baseball
DSLlrHOULXE	guitar,cello,piano,drum
DTk5EFwnFPc	speech,laughter,clapping
DX_LNgP2J80	playing_basketball,speech
DY77nXnXSJ0	piano,bicycle,cello
DZPQHyoP8ts	helicopter
DZU2cg94RpI	playing_basketball,speech
D_N0rTZZb4k	speech,alarm,cry
Da0Y_Cckj94	shofar
DbT0WkVwM0U	playing_badminton,speech
DfXHA8znq_E	playing_badminton,bicycle,car
Dfmn9M6hXVI	clapping,piano,singing
Dg0Qe-d_qfU	playing_basketball,clapping
DguNaXsf-XA	playing_badminton
DjmrZ8XuPvw	rodents
DkPhdIT0-vU	speech,banjo
Do4yhF0qy2c	rodents
DpWLsCIrJPQ	car,playing_ping-pong
DqZlnZVFSWs	helicopter,horse
DrZEPAUwSCg	fixed-wing_aircraft
Drybu0fdLpU	fixed-wing_aircraft
Dv7T_V-7ERg	playing_badminton
E-4Ctn_sqQk	dance,dog,clapping,cheering,frisbee
E02Dme6vme4	playing_badminton
E1WJIDkRPUE	playing_tennis,speech,laughter,cheering
E33oDjggTYI	alarm
E4HGl-faels	playing_basketball,speech,clapping
E4OreeP4NrQ	playing_basketball,speech,car
E5GTVPpvEdA	rodents
E6SvVeL6haA	dance,playing_volleyball
E7mlDVmeZU4	playing_basketball,speech
E8xP0lo8cx8	shofar
E9wiFJKLvns	accordion,bicycle
EAcXF1obMmw	horse
ECAK9XHakW4	violin,singing,cello,clapping,laughter,cheering
ECiOf8n2QZc	violin
EDKta6tg2w4	playing_soccer,cheering
EDal0UtzjTA	playing_basketball,clapping
EERec7L2eFo	playing_badminton
EFTDd9mrcqs	playing_badminton
EJiyr-6l3ps	cat
EK0JBqXIj6o	singing
EKQrBURDtQE	shofar
EN3laJgZmGM	clapping,playing_basketball,cheering,laughter,alarm
EOiAYnxF4fo	helicopter,car
EQkbmu2UhLA	shofar
EQpGf4WuG7c	rodents
ERGfpSkxEv0	playing_basketball
ESs2YaU_uGk	guitar,singing
EU_JGT55vN0	chainsaw,dance,singing
EW5Meu5dxR8	cheering,violin,clapping
EWRlZksTsEo	rodents
EWvThGoAAjE	clapping,cheering,singing,drum
EZvDchqHcow	piano,violin
E__SrkG0dvQ	car_alarm,car
Ea9GzQ7331w	singing,banjo
EasYbFiP6y4	playing_badminton
Eb0fwgAStpk	frisbee,dog,violin
EbeuMhbQhkQ	rodents
EbmegDnMhEw	car_alarm,car,dance
Ecx66NV93RA	guitar,singing
EdaUy6Ac1jI	cello
EdkgmCdSnxw	violin,clapping
Ef5NFhBiWjQ	playing_baseball
EfqLV_dyHRk	playing_badminton
Ehni8_5l-fA	frisbee,dog,speech
EjA-Nq7nPUw	violin,dance,cheering,laughter
ElJcsr4mg_4	singing,cheering,drum,dance
EmJi_oc7t10	clapping,cheering,playing_tennis,speech
EmcREwyHLO4	playing_basketball,speech
En9FemmDusk	cat
EnIhwak7qvo	piano,cello,speech
EpxjghvZRs8	playing_volleyball,cheering,clapping
EqDCD48Z_Mw	guitar
EqJiVBHZfXE	playing_basketball,speech
EqPVwnhfxMA	rodents
Eqn4IlzpfHs	shofar
EqrMUYD6Ix4	helicopter
Es0nAaj9eaA	fixed-wing_aircraft
Es7BPH2Tp8o	playing_basketball
EsXa6SNVgSI	cello
EtTUZFKDvZw	playing_baseball
EtlBxINRSF0	rodents,cat
EuShCp1or74	speech,playing_ping-pong,laughter
EuqtA4R4GAg	dance,playing_baseball
EusxDAbXv7o	frisbee,car,dog,car
Ew6DS2bXYmk	banjo,speech,laughter
ExLNGgnm_TM	playing_badminton
EzVALuQPFzM	playing_baseball
F-M_pfH8jz0	playing_badminton
F0sdSKEafao	cheering,clapping,singing
F12XKqXG7t4	helicopter,car
F1GFwZrJgbM	frisbee,car
F2JLFOFOr-U	cello
F2WQiE9wod8	playing_tennis
F3URDO9AONk	clapping,playing_soccer,cheering
F6XcQC-M7EE	car_alarm,car
F75VrxX7yL4	playing_basketball,clapping
F78DbT-liuw	helicopter
F9TQNGT_FZI	playing_basketball,clapping
F9sWzZUnV68	accordion,guitar,drum,singing
FALpokzW7kY	speech,banjo
FBL7iWMmTHU	playing_badminton
FCCXmtZXn4Y	piano,clapping,cheering
FCUuazWTbEw	rodents
FDTkn9SFPfs	cat
FDbTauspi9s	playing_basketball
FDflwZbGm_Q	playing_basketball,clapping
FDvZUUc5tw4	cat
FE4s7Xq3d6s	playing_basketball,clapping,drum
FHJdKw8D0eg	alarm
FIRD8MauUG8	accordion,bicycle
FI_Dl0Cmd38	singing,piano
FKJuDOAumSk	car_alarm,car,bicycle
FLf9RwgPGuM	alarm
FMQxOIGcnb8	violin
FN7OcEhMA7I	playing_badminton
FOZPD9Bxl-I	alarm
FOfaRjmM3M0	playing_baseball
FOtfGsjYmx0	playing_badminton
FPIVRAQI9Ao	fixed-wing_aircraft
FQpo_whik1o	fixed-wing_aircraft,car
FRkDk6_dSFk	guitar,clapping
FSLtdjKbFEE	cat
FSXP7BtYFQ4	violin,speech,laughter,dance,singing
FTQUh8GmSEc	playing_badminton
FU-MZHa6k68	playing_tennis,cheering,clapping
